ID,Protein_type,Buffer_type,Stabilizer_type,Surfactant_type,Salt_type,Excipient_type,Protein_conc,Temperature,Buffer_conc,Stabilizer_conc,Surfactant_conc,Salt_conc,Excipient_conc,Protein_class_type,kP,MW,PI_mean,PI_range,C_Class,HCI,Buffer_pH
113,poly-hIgG,Histidine,Sucrose,None,None,Proline,144.1022691728291,23.96830262292487,49.385771548244435,0.26254623750970074,0.0,0.0,206.07946018198265,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
114,poly-hIgG,Histidine,Sucrose,None,None,Proline,43.27051907334358,28.569022674451567,167.01242743305338,0.9940810902617233,0.0,0.0,6.557726755193962,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
115,poly-hIgG,Histidine,Sucrose,None,None,None,295.2608514536529,30.283378063746646,105.4806291778225,0.7542642953372144,0.0,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
116,poly-hIgG,Histidine,Sucrose,None,None,None,405.8276806748501,16.99519009976212,149.1017364115608,0.1913765039005362,0.0,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
117,poly-hIgG,Histidine,Sucrose,None,None,None,85.57608593730544,14.331827399771596,28.257164498655968,0.39485576354139235,0.0,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
118,poly-hIgG,Histidine,Sucrose,None,None,None,305.5629816547566,24.0244956315839,65.68294853629027,0.8286836730145518,0.0,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
119,poly-hIgG,Histidine,Sucrose,None,None,None,137.07168144822947,36.90492212102513,163.85205267655365,0.5272858521934483,0.0,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
120,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Arginine,207.62661220640686,35.56596396080431,117.49719590607455,0.07514923891375255,0.10549618062449542,6.039249776708511,293.8303040393556,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
121,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Arginine,156.24751176628737,17.855714056124295,4.630185461163853,0.8416445612908818,0.8940554191682777,194.47843750766523,16.100241497657358,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
122,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Arginine,377.04094353687464,31.463058334764668,74.91319083675903,0.34925818680835474,0.7061492185185319,149.47451749411985,165.2290038561324,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
123,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Arginine,35.90245935318424,23.611874843001857,196.3128996662,0.466969717950026,0.41257692434036974,93.31309081414065,75.01887116948943,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
124,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Arginine,477.12835269435806,11.467799792445014,130.10368726322187,0.6069767926038626,0.23363002868969374,46.60995430794122,201.39133461135404,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
125,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Lysine,458.5668500097747,39.187594865919515,139.74339557469423,0.14055147563962841,0.8803926095958307,182.74917795621738,41.502343874524094,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
126,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Lysine,164.4699271976761,20.233494076975024,163.69334485917364,0.9553185621025838,0.19759726564622063,47.31000106079299,128.79508030469552,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
127,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Lysine,203.15577234899723,22.600128258113173,27.330604794260097,0.32455093982506095,0.3544290645142326,106.5549723019867,77.47627845816737,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
128,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Lysine,71.30748334625922,31.648934094837223,95.09156734463079,0.7656126483618253,0.48917725064116074,127.91179093423597,293.78799659821703,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
129,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Lysine,390.1226358098828,10.883383174438732,67.55279383602729,0.42800936020518565,0.7665481530168797,32.29728978292455,215.87014003760734,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
130,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Proline,51.56332751534336,15.370711842860251,173.19381357498756,0.07475184514684788,0.20483648242029595,132.28838906896007,292.18575889983055,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
131,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Proline,147.39531899146505,23.28211024464354,113.32661493946269,0.7672641427605503,0.45018741152339403,162.15672515313452,207.3490792359435,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
132,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Proline,268.91530235524687,39.98292020300788,63.828986825834825,0.28562746962952856,0.8709746232072011,83.2104538772455,164.64997598844198,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
133,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Proline,390.05273685800637,31.07036201724514,151.6784196502453,0.8920131939654906,0.7837275813090571,31.665376778475657,114.70150116335,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
134,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,Proline,486.1287300045154,13.46063966176429,15.299917396430624,0.48762313862794865,0.0288141440980507,48.14680038520586,14.6746558690938,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
135,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,None,341.96276247843247,11.028146970755548,165.57452598027874,0.2530479174378627,0.9046830319852355,7.332150855068761,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
136,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,None,145.5365223884429,18.00053910644217,80.26364603775009,0.06430525860605692,0.44273728325273753,131.7628910390377,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
137,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,None,203.7890671485597,35.38122998079173,119.945014725919,0.8144992778302329,0.6354941687932831,172.73141025123425,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
138,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,None,26.617298874792173,33.163533904274594,40.07509226620977,0.49246274338542106,0.21962915858752047,51.15415143402095,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
139,poly-hIgG,Histidine,Trehalose,Tween-20,NaCl,None,410.48514752591666,25.32190788938777,141.49987131311033,0.7426740438700347,0.09020989939144257,85.44236599860177,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
140,poly-hIgG,Histidine,Trehalose,Tween-20,None,Arginine,461.9265154784857,35.36764255416317,27.976864815410053,0.006955208721078354,0.05193067324147049,0.0,32.508120454072184,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
141,poly-hIgG,Histidine,Trehalose,Tween-20,None,Arginine,179.24477317339012,27.181333713800047,128.98625903493064,0.553366341382396,0.9969076612782615,0.0,99.33126903461476,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
142,poly-hIgG,Histidine,Trehalose,Tween-20,None,Arginine,382.9726609256042,14.086094299960608,71.24595567488612,0.3374882010508438,0.25656665621370245,0.0,169.90667732543085,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
143,poly-hIgG,Histidine,Trehalose,Tween-20,None,Arginine,297.9509638616501,33.062430039896086,114.71580005320527,0.9354627135994598,0.5094525402895943,0.0,286.14615160148213,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
144,poly-hIgG,Histidine,Trehalose,Tween-20,None,Arginine,78.23291126548924,15.626387947614841,193.04316280204569,0.672197349939957,0.6822156534295207,0.0,199.08461548395343,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
145,poly-hIgG,Histidine,Trehalose,Tween-20,None,Lysine,474.6586322562697,36.62375145186287,10.512734961732596,0.4730477874918056,0.7591655140441647,0.0,57.253818064658525,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
146,poly-hIgG,Histidine,Trehalose,Tween-20,None,Lysine,47.683455890737925,19.51096422004539,96.82656915372874,0.3922345903566364,0.03837164563059918,0.0,277.3894401531295,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
147,poly-hIgG,Histidine,Trehalose,Tween-20,None,Lysine,368.61971427667794,10.162740110591923,163.76194327844766,0.7580954245974084,0.891025332696254,0.0,184.55367485590483,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
148,poly-hIgG,Histidine,Trehalose,Tween-20,None,Lysine,172.01946642382492,26.178514087266294,146.5638426683945,0.9594956815151425,0.2624780604646452,0.0,155.5587882839912,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
149,poly-hIgG,Histidine,Trehalose,Tween-20,None,Lysine,203.59235475319738,30.204371683251427,67.65350774499035,0.044663216592259025,0.4103288179861183,0.0,89.68049209186427,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
150,poly-hIgG,Histidine,Trehalose,Tween-20,None,Proline,216.21632655261996,27.157279214858182,150.98835942832528,0.3771528910809366,0.8568833395625222,0.0,41.372701247098874,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
151,poly-hIgG,Histidine,Trehalose,Tween-20,None,Proline,142.66921623118662,39.66789860753474,29.20558661744584,0.8092819005127637,0.6184856848398632,0.0,99.10417619274571,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
152,poly-hIgG,Histidine,Trehalose,Tween-20,None,Proline,331.65436053956023,30.702324204038305,60.35682986642138,0.4873545481755327,0.44554990181377613,0.0,208.87889747274838,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
153,poly-hIgG,Histidine,Trehalose,Tween-20,None,Proline,421.2851320992178,13.316531877781271,161.62986670434526,0.17682720544321656,0.2474201988715837,0.0,146.56195467995065,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
154,poly-hIgG,Histidine,Trehalose,Tween-20,None,Proline,93.9840543567527,17.777943925651336,100.97708280886604,0.6073816307746076,0.1214145830724483,0.0,288.7981620557903,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
155,poly-hIgG,Histidine,Trehalose,Tween-20,None,None,250.73638107118074,18.858447757686847,69.91100230808892,0.20296857073155944,0.5560217502667383,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
156,poly-hIgG,Histidine,Trehalose,Tween-20,None,None,196.7991650685114,8.929938497871387,113.60118095391613,0.43132741722076,0.6553523336445437,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
157,poly-hIgG,Histidine,Trehalose,Tween-20,None,None,92.07941025500125,26.53666704713511,22.77423809296861,0.6514147945461104,0.17679930070555866,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
158,poly-hIgG,Histidine,Trehalose,Tween-20,None,None,382.13990949062605,35.05765453020762,187.08089452311538,0.8387937571704503,0.9770276367924892,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
159,poly-hIgG,Histidine,Trehalose,Tween-20,None,None,405.7806271083188,33.50082990259638,154.20255370819245,0.18516626223948118,0.2646885670699824,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
160,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Arginine,110.56217315610928,23.867385918835716,133.27911524936076,0.46616021237479044,0.2870323820469386,19.018612023809872,59.76164071327742,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
161,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Arginine,225.16244833888655,33.79841302264579,9.833168274047846,0.29710080309182374,0.8075962579013595,95.33249817947755,121.38357003074151,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
162,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Arginine,421.09476401631474,20.672772070946476,74.52915780573404,0.8197154891893108,0.17979693098654842,191.88941444233063,224.5637814592647,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
163,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Arginine,364.424980839756,11.896366199713672,102.67795187982853,0.09271040492884139,0.6977682662516653,151.07339311963898,70.28363987840518,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
164,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Arginine,38.214857221333375,31.59951729188125,194.7181499881709,0.6092725203395352,0.4146044041721016,57.813479432944824,266.2335607439597,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
165,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Lysine,378.6708318473802,39.0199741002883,133.76283198953973,0.4631336482544711,0.6133671195369593,49.94040016692646,64.3882578318779,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
166,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Lysine,5.271655675585474,28.05262090460071,119.89844104736802,0.7173358153243192,0.8353909407187581,119.09336090519243,231.6591165420483,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
167,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Lysine,101.39161116222269,14.440014234725137,167.30734307454415,0.8313435591288219,0.5197364517295769,13.314773506195365,129.75983180499125,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
168,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Lysine,201.60216888134875,13.104691869216843,66.66553300186213,0.31431711168483734,0.16432807794740456,120.15584919818323,245.54516428996456,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
169,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Lysine,474.8547332644312,26.61683641416311,7.529595954000146,0.1647097025651034,0.36677154768875797,168.4561083343536,13.402708940972676,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
170,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Proline,319.3668490842505,27.292650840474078,13.640490289565212,0.8558228986347952,0.384377201369558,107.64430875885012,266.2961090549828,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
171,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Proline,203.32551022842082,12.971491374243492,146.27834013970423,0.7621319988828743,0.7886579752203362,27.001729093765736,223.29806888412318,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
172,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Proline,68.77953901854748,27.18709384334483,79.355321039589,0.15444763324916533,0.4260007928367851,163.27063663468553,15.617990271056321,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
173,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Proline,410.8506857819549,18.288626311499133,163.96916434264966,0.5296052447129629,0.9644874520309736,61.322146330269746,151.83346216347172,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
174,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,Proline,104.60432916954765,36.566204864181515,114.53836034561536,0.260231930916831,0.14647124805220876,138.72102260381615,60.36532281163235,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
175,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,None,21.40676914575069,36.47249948287798,190.29324976125315,0.13310935870441437,0.5362619604464436,24.393839553393434,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
176,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,None,119.86993203576395,33.01886950405325,105.52974916797432,0.44173541994716636,0.8482657070863275,175.840998424789,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
177,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,None,486.92521671831923,24.896994027835138,125.54196687060261,0.6043733766091919,0.05856377085649698,113.56508076058441,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
178,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,None,212.1477257916408,19.763869192922897,67.0923968646575,0.9293554867031544,0.32236950405258413,75.36102723667611,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
179,poly-hIgG,Histidine,Trehalose,Tween-80,NaCl,None,381.44919407672984,9.568614042475557,37.78115504417963,0.3214532724132732,0.7994318613569137,141.5351489279668,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
180,poly-hIgG,Histidine,Trehalose,Tween-80,None,Arginine,58.1136912169678,14.943134055747185,139.5789624931588,0.6325743592257415,0.5255330413098257,0.0,265.82441221333187,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
181,poly-hIgG,Histidine,Trehalose,Tween-80,None,Arginine,462.02643270745193,12.325497121917044,97.28134099747635,0.26536047623915665,0.8299522568748813,0.0,225.10439828283106,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
182,poly-hIgG,Histidine,Trehalose,Tween-80,None,Arginine,328.60356045619534,22.655527926823538,165.42508423933847,0.1532405292001528,0.014790510889242214,0.0,53.16345670713157,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
183,poly-hIgG,Histidine,Trehalose,Tween-80,None,Arginine,256.7402819604893,27.621463547204474,20.169966948147685,0.5417458542087114,0.2998803424730828,0.0,91.12088789567619,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
184,poly-hIgG,Histidine,Trehalose,Tween-80,None,Arginine,137.17732387110104,36.95293245859055,44.77097615011654,0.9187634655468144,0.7360400035306534,0.0,126.62537211242247,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
185,poly-hIgG,Histidine,Trehalose,Tween-80,None,Lysine,308.03976126231447,13.941615316438307,163.26136211071292,0.3928506878055515,0.18250564194220056,0.0,172.4578778371363,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
186,poly-hIgG,Histidine,Trehalose,Tween-80,None,Lysine,252.22991942078698,31.20002568110296,116.28819192193494,0.47573700837755994,0.6976486259733807,0.0,82.8716668049037,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
187,poly-hIgG,Histidine,Trehalose,Tween-80,None,Lysine,88.88126453189474,20.53557462405628,2.8505518889568657,0.7886002588588008,0.2247532741592031,0.0,249.7400199222192,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
188,poly-hIgG,Histidine,Trehalose,Tween-80,None,Lysine,472.53118303895496,21.159954298358798,130.32211445313644,0.19093170203198542,0.4696379105383315,0.0,4.498322162540402,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
189,poly-hIgG,Histidine,Trehalose,Tween-80,None,Lysine,194.2722945257259,36.81218451315161,41.97167978476367,0.8503654759031392,0.9721107731868914,0.0,205.13684205159927,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
190,poly-hIgG,Histidine,Trehalose,Tween-80,None,Proline,226.35086686565458,27.08211970031101,118.94197836681346,0.08105855414350163,0.6828572713654154,0.0,106.56190457736352,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
191,poly-hIgG,Histidine,Trehalose,Tween-80,None,Proline,336.1866114427342,9.436641180792734,170.33839505206274,0.9690659757642877,0.031401030809881304,0.0,221.87447780291822,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
192,poly-hIgG,Histidine,Trehalose,Tween-80,None,Proline,39.11338955503536,38.12943576723904,15.967297956666966,0.5401544805680618,0.29201087810461157,0.0,25.03799604158036,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
193,poly-hIgG,Histidine,Trehalose,Tween-80,None,Proline,434.38667539461056,28.81840918379651,154.9930942751706,0.7300389033983644,0.9417950672562307,0.0,295.15537730489154,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
194,poly-hIgG,Histidine,Trehalose,Tween-80,None,Proline,183.67255466171056,17.672217354531966,51.074671887796256,0.29479556767619497,0.4853719215392265,0.0,169.92654790295546,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
195,poly-hIgG,Histidine,Trehalose,Tween-80,None,None,56.5886708894368,32.24557873302701,84.1009146962655,0.077907152454855,0.11109093091553053,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
196,poly-hIgG,Histidine,Trehalose,Tween-80,None,None,349.69287012955795,24.22161846274739,36.92455192836574,0.5443538996129309,0.39098811182506754,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
197,poly-hIgG,Histidine,Trehalose,Tween-80,None,None,108.40092589877523,35.40986494834923,143.92692434285314,0.20193833754776286,0.533977273214054,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
198,poly-hIgG,Histidine,Trehalose,Tween-80,None,None,230.39876921994738,9.513586621852095,191.75558752998515,0.9099136615956146,0.7603530587743329,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
199,poly-hIgG,Histidine,Trehalose,Tween-80,None,None,459.8527846298735,18.064423030542955,72.86398832335155,0.6236321132683125,0.8180328792484659,0.0,0.0,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
200,poly-hIgG,Histidine,Trehalose,None,NaCl,Arginine,400.2361247614735,15.329357126870416,151.53608130642962,0.6039709174081958,0.0,23.656440780573238,243.65568510950666,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
201,poly-hIgG,Histidine,Trehalose,None,NaCl,Arginine,177.6031453267493,38.04583597772283,2.903562618566771,0.5710389764251126,0.0,139.27391320909527,98.4272512272204,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
202,poly-hIgG,Histidine,Trehalose,None,NaCl,Arginine,313.7337356394222,33.09472875018422,195.8397658277593,0.90080783433291,0.0,169.60970554359318,51.72625798609576,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
203,poly-hIgG,Histidine,Trehalose,None,NaCl,Arginine,39.60956401993487,24.588464249012752,91.11977485833008,0.3084408553897059,0.0,109.50298766833797,149.52506163261688,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
204,poly-hIgG,Histidine,Trehalose,None,NaCl,Arginine,220.23273413726622,12.32790383199973,51.99629710640377,0.06541761715097201,0.0,63.51434681193487,203.2604800167672,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
205,poly-hIgG,Histidine,Trehalose,None,NaCl,Lysine,268.35856801489984,33.31452889807203,55.56208945232116,0.5385037923046463,0.0,186.2900188247838,45.147475598409834,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
206,poly-hIgG,Histidine,Trehalose,None,NaCl,Lysine,11.201334301223941,37.395468532427984,145.40484780519594,0.08083660472992311,0.0,60.39519992509026,86.1183695322322,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
207,poly-hIgG,Histidine,Trehalose,None,NaCl,Lysine,130.54397523364187,24.64570534777111,99.30369983654305,0.7149215234574576,0.0,135.4520793820161,126.70031790189492,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
208,poly-hIgG,Histidine,Trehalose,None,NaCl,Lysine,345.44948068837243,14.660629098505606,9.923144151878548,0.9687091852333243,0.0,22.863445480323115,238.21376325643192,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
209,poly-hIgG,Histidine,Trehalose,None,NaCl,Lysine,473.84275425073065,11.42727572654977,187.14646613078577,0.2589406564098814,0.0,98.50970607504237,285.6448004868687,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
210,poly-hIgG,Histidine,Trehalose,None,NaCl,Proline,426.7901761072085,15.038696558516255,130.3782996136073,0.6232128904419868,0.0,150.90175950588088,195.89583150112918,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
211,poly-hIgG,Histidine,Trehalose,None,NaCl,Proline,235.12043479170802,31.789745679652953,109.14138707159258,0.03204570500291548,0.0,111.36097021266728,156.99252166679025,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
212,poly-hIgG,Histidine,Trehalose,None,NaCl,Proline,58.41861188807138,38.03199229679325,66.49677645579489,0.2512746225578903,0.0,26.787856488780537,27.174917142301883,polyclonal,3.0,150.0,7.6,1.0,0.9,0.9,6.0
