ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,
498.0,Nivolumab,mAb_IgG4,3.5,146.0,8.1,0.3,172.0,25.77,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.58,4.51,4.5,4.48,3.281140482,
499.0,Nivolumab,mAb_IgG4,3.5,146.0,8.1,0.3,99.0,25.85,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.37,2.39,2.26,2.01,1.45,
500.0,Nivolumab,mAb_IgG4,3.5,146.0,8.1,0.3,25.0,25.73,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.31,1.31,1.33,1.34,1.25,
501.0,Nivolumab,mAb_IgG4,3.5,146.0,8.1,0.3,51.0,25.72,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.52,1.52,1.3,1.24,1.251822889,
502.0,Nivolumab,mAb_IgG4,3.5,146.0,8.1,0.3,240.0,25.29,Histidine,6.3,11.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,22.61,19.48,17.89,14.34,6.072965624,
503.0,Nivolumab,mAb_IgG4,3.5,146.0,8.1,0.3,215.0,25.29,Histidine,6.0,14.3,NaCl,85.0,Sucrose,0.2,tween-80,0.05,Lysine,23.0,1.3,1.1,20.17,17.04,14.26,11.65,6.7,
504.0,Nivolumab,mAb_IgG4,3.5,146.0,8.1,0.3,189.0,25.0,Histidine,6.1,13.3,none,0.0,none,0.0,none,0.0,Arginine,21.0,1.3,1.1,11.19,10.92,11.22,11.37,5.0,
511.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,83.0,25.001,Histidine,6.1,14.0,none,0.0,Sucrose,0.25,none,0.0,none,0.0,0.9,0.9,4.15,4.24,4.22,3.89,1.72,
510.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,242.0,25.655,Histidine,6.3,11.0,none,0.0,Sucrose,0.25,none,0.0,none,0.0,0.9,0.9,24.62,25.43,26.23,23.52,6.111796504,
506.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,187.0,25.21636364,Histidine,6.3,12.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,11.33,9.34,9.7,10.07,2.731368301,
508.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,51.0,25.475,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.72,1.72,1.42,1.44,1.14,
515.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,159.0,25.251,Histidine,6.3,12.0,none,0.0,none,0.0,tween-80,0.05,none,0.0,0.9,0.9,6.33,5.37,5.12,5.12,3.004706129,
517.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,296.0,25.56857143,Histidine,6.4,10.0,none,0.0,none,0.0,tween-80,0.05,none,0.0,0.9,0.9,69.22,61.56,56.62,50.81,18.94786899,
514.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,55.0,25.72272727,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,0.9,0.9,5.25,5.13,5.3,5.46,2.16,
518.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,63.0,25.244,Histidine,6.0,15.0,none,0.0,none,0.0,tween-80,0.05,none,0.0,0.9,0.9,1.82,1.82,1.6,1.6,1.6,
509.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,172.0,24.80181818,Histidine,6.2,12.5,none,0.0,Sucrose,0.25,none,0.0,none,0.0,0.9,0.9,13.5,11.02,11.39,11.72,3.289451971,
512.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,169.0,25.24636364,Histidine,6.2,12.5,none,0.0,Sucrose,0.5,none,0.0,none,0.0,0.9,0.9,13.13,13.73,14.32,14.92,4.075273287,
505.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,122.0,25.38,Histidine,6.1,13.5,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,3.1,3.09,3.17,3.25,1.79,
516.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,213.0,25.50111111,Histidine,6.3,12.0,none,0.0,none,0.0,tween-80,0.05,none,0.0,0.9,0.9,17.64,18.08,14.44,14.25,4.712363192,
507.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,246.0,25.0775,Histidine,6.3,11.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,50.85,52.59,54.33,48.92,10.46395863,
513.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,207.0,24.963,Histidine,6.3,12.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,0.9,0.9,28.95,29.18,27.34,25.7,6.9844522,
630.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,206.0,25.352,Histidine,6.1,13.5,NaCl,76.0,Sucrose,0.2,tween-80,0.05,none,0.0,1.0,1.0,32.06,33.47,34.87,35.99,6.360255267,
631.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,206.0,25.32333333,Histidine,6.1,13.5,NaCl,76.0,Sucrose,0.2,tween-80,0.05,none,0.0,1.0,1.0,45.97,45.9,46.8,41.79,8.137937881,
,,,,,,,,,,,,none,,none,,none,,none,,,,,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,19.0,,,,,
,,,,,,,,,,,,none,,none,,none,,none,,,,13.57142857,,,,,
7.0_cb1_s1,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,92.56450526007453,28.368567048529066,PBS,7.4,10.153486945830581,NaCl,138.68547171938212,none,0.0,none,0.0,none,0.0,0.9,0.9,2.4763595167131207,2.4763595167131207,2.476359427133063,2.241780562653856,1.992544525250713,1.0
24.0_cb1_s2,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,119.72220377536767,27.190741858917466,PBS,7.4,9.797433775933115,NaCl,140.87989253126676,none,0.0,tween-20,0.08836555666406182,none,0.0,0.9,0.9,3.028504992983617,3.028504992983617,3.028504635372845,2.7128067052114853,2.56405763985614,1.0
26.0_cb1_s3,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,93.96567282340216,27.561007424340424,PBS,7.4,9.76980128451554,NaCl,141.0519544513679,Sucrose,0.454474124052747,none,0.0,none,0.0,0.9,0.9,3.630327028638833,3.233833957359553,2.7946480971517085,2.3744808362265006,1.7876726784111014,1.0
49.0_cb1_s4,BGG,Polyclonal,3.0,150.0,6.6,1.0,86.39832635057542,26.82853599251594,PBS,7.4,10.041772719000953,NaCl,134.51292365313662,Sucrose,0.2141559813848469,none,0.0,none,0.0,0.9,0.9,3.4039660511659386,3.355714178043689,3.355714178043689,3.148042662340232,2.809750760265839,1.0
52.0_cb1_s5,BGG,Polyclonal,3.0,150.0,6.6,1.0,83.16581330851024,27.10408568538291,PBS,7.4,9.907872245808043,NaCl,142.959942233413,none,0.0,tween-20,0.06282883562538144,none,0.0,0.9,0.9,2.756182108333238,2.756182108333237,2.7561817442653,2.4449828037702854,2.0423663684652262,1.0
53.0_cb1_s6,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,88.181567174873,28.012204065513906,PBS,7.4,9.832156495355472,NaCl,139.1342053476166,none,0.0,tween-80,0.0030198758058842135,none,0.0,0.9,0.9,2.332704451181425,2.332704451181425,2.332704451181425,2.03554568858854,1.799996142823304,1.0
86.0_cb1_s7,BGG,Polyclonal,3.0,150.0,6.6,1.0,78.25128976648706,28.24593201571395,PBS,7.4,9.985597975683934,NaCl,142.80989211409766,Trehalose,1.0072327205009526,none,0.0,none,0.0,0.9,0.9,6.014212199241906,5.624505683100759,5.624505683100759,5.464383171848629,5.39449410929698,1.0
92.0_cb1_s8,BGG,Polyclonal,3.0,150.0,6.6,1.0,82.44164351888385,27.952046377406376,Histidine,6.0,100.17409413647633,NaCl,139.16277941869558,none,0.0,none,0.0,none,0.0,0.9,0.9,2.8242617204022697,2.8242617204022697,2.8242614435379187,2.5164278012620636,1.8497576159941858,1.0
97.0_cb1_s9,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,93.02565198964554,27.055328518408746,Histidine,6.0,98.99648591283092,NaCl,142.56312592956579,none,0.0,none,0.0,none,0.0,0.9,0.9,2.867873269315442,2.867873269315371,2.867872785170597,2.609475764255932,1.6293459837742805,1.0
3.0_cb2_s1,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,138.03425133714342,27.319785819371226,PBS,7.4,9.921578369373568,NaCl,135.90215814523006,none,0.0,none,0.0,none,0.0,0.9,0.9,4.514085688541163,4.514085688541163,4.514085137064372,3.5808677349887255,2.378345423423531,2.0
5.0_cb2_s2,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,140.80536728334638,27.311507015910276,PBS,7.4,9.839544546155675,NaCl,139.54840000733518,Sucrose,0.5040405085681454,none,0.0,none,0.0,0.9,0.9,8.111424372618638,8.111424372618636,8.111423821532686,6.640000929116417,4.628698457487817,2.0
25.0_cb4_s1,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,188.89977755080196,27.533126615467562,PBS,7.4,10.492648422497057,NaCl,139.46138929861286,none,0.0,tween-20,0.05030154734233361,none,0.0,0.9,0.9,8.769660593842433,8.769660593842433,8.769659497570247,6.347903241425872,4.1908482897437604,4.0
109.0_cb4_s2,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,198.32607468262924,28.271536871014852,Histidine,6.0,97.19629787441544,NaCl,141.64319986264076,none,0.0,tween-20,0.020876182250323994,none,0.0,0.9,0.9,11.008524295438324,11.008524290331252,10.869774356303328,7.534319290682256,4.9539682914555625,4.0
110.0_cb4_s3,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,202.27699441821636,26.915732957450643,Histidine,6.0,100.94718486127037,NaCl,137.42561214414536,none,0.0,tween-80,0.020619973762007016,none,0.0,0.9,0.9,9.657004725497146,9.413260833684296,8.495674949822423,6.968974638067952,6.141921559327114,4.0
112.0_cb4_s4,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,216.51614242307187,26.615884220991322,PBS,7.4,10.03692677170646,NaCl,140.72767182389558,none,0.0,tween-80,0.020312729148710927,none,0.0,0.9,0.9,10.822713052623284,10.822713052619996,10.808871956966824,6.64548001003641,5.941092719988221,4.0
139.0_cb4_s5,BGG,Polyclonal,3.0,150.0,6.6,1.0,182.25414251837904,27.12598640313183,Acetate,5.0,20.0929014788644,NaCl,140.8206029252363,Sucrose,0.09857129716394727,none,0.0,none,0.0,0.9,0.9,13.730832671670093,13.730832309621247,12.098566243905955,7.643376999954729,4.020665880516302,4.0
147.0_cb4_s6,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,205.1798217991195,28.137227568454072,Acetate,5.0,19.671727072659316,NaCl,142.69745316188408,Sucrose,0.100825561853873,none,0.0,none,0.0,0.9,0.9,8.8703324114119,8.31957350765177,7.705455824058568,5.359625142987162,3.2507628176909886,4.0
151.0_cb4_s7,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,216.41043474615205,27.45759405982224,Histidine,6.3,11.075053434459662,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,9.692435363128169,7.839460534340537,5.763886427521636,3.8647284162243007,1.7308324628007479,4.0
152.0_cb4_s8,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,204.5542563663677,27.844117041270753,Acetate,5.2,30.468562315021906,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,12.986913505181974,12.986913505181962,12.986913225919652,11.393229775226498,3.570746418357692,4.0
153.0_cb4_s9,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,208.69557514509427,27.034263455062376,Acetate,5.2,30.060794720694762,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,13.05027324063931,13.05027324063931,13.05027324063931,11.41937376284446,3.8939442390370678,4.0
510.0_cb4_s10,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,243.86493611788757,25.201492749485197,Histidine,6.3,11.033819523308015,none,0.0,Sucrose,0.25029104359223,none,0.0,none,0.0,0.9,0.9,25.086065053975727,25.086065053975723,25.08606493557202,23.160889258423214,6.208590728128969,4.0
243.0_cb0_s1,BSA,Other,2.0,66.0,4.7,0.3,4.862233063204291,26.98419622804668,PBS,7.4,10.103007053441733,NaCl,141.43860066255417,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9528629783476342,0.9243878688203874,0.8764193209518509,0.8052756533040069,0.6176636632667452,0.0
244.0_cb0_s2,BSA,Other,2.0,66.0,4.7,0.3,10.13027825026116,27.32660191544781,PBS,7.4,10.151793844098654,NaCl,137.8360893992948,none,0.0,none,0.0,none,0.0,0.85,0.9,1.045915004750197,1.045915004750197,1.0459149565839059,0.9965537709187735,0.8809718260312606,0.0
245.0_cb0_s3,BSA,Other,2.0,66.0,4.7,0.3,20.274504076149803,26.61300627084569,PBS,7.4,9.905613626842113,NaCl,143.0490616715086,none,0.0,none,0.0,none,0.0,0.85,0.9,1.09218514937813,1.0921851493779813,1.0921848780191288,1.0457527395055306,0.855372079071663,0.0
247.0_cb0_s4,BSA,Other,2.0,66.0,4.7,0.3,5.021645858958198,27.525064511947097,Acetate,5.0,19.739359860957673,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9806144586086019,0.9450500658217726,0.8863405492859371,0.8015758502763766,0.5911609578542953,0.0
248.0_cb0_s5,BSA,Other,2.0,66.0,4.7,0.3,10.170486666959244,27.064113593862015,Acetate,5.0,19.95410542341324,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0962479051070257,1.0962479051070255,1.0962478419847494,1.0149093957192232,0.8193103358047125,0.0
249.0_cb0_s6,BSA,Other,2.0,66.0,4.7,0.3,19.738668306970514,28.470999832154604,Acetate,5.0,20.161992684384384,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2181796734872437,1.2181796734870534,1.2181793197943913,1.1698204743050309,0.9790578793705645,0.0
251.0_cb0_s7,BSA,Other,2.0,66.0,4.7,0.3,4.951576592713375,28.19680113205264,Histidine,6.0,14.787699160314366,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9447636692213005,0.912761776836222,0.8596671330516454,0.7829121159864805,0.5949574847320728,0.0
252.0_cb0_s8,BSA,Other,2.0,66.0,4.7,0.3,9.795122471733142,27.36108751673376,Histidine,6.0,14.625665045410544,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.050469451476534,1.050469451476534,1.0504694484126793,0.9849804506204836,0.8209742462366927,0.0
253.0_cb0_s9,BSA,Other,2.0,66.0,4.7,0.3,19.425655139528224,28.139740063685228,Histidine,6.0,15.003069918305874,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1538697456588551,1.1538697456581872,1.1538692417448198,1.1083262003170884,0.8824551663170048,0.0
254.0_cb0_s10,BSA,Other,2.0,66.0,4.7,0.3,19.845874561255297,27.562434539888187,Histidine,6.0,30.397278404712626,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.096726870482871,1.096726870482871,1.0967268196391198,1.0359113563303213,0.8798462402072798,0.0
243.0_cb0_s11,BSA,Other,2.0,66.0,4.7,0.3,5.058831720648458,27.65454552725427,PBS,7.4,9.87546009603588,NaCl,139.41725769899963,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0114151673675105,0.9685745711870577,0.9023897431211051,0.8123165187702097,0.598997319329083,0.0
244.0_cb0_s12,BSA,Other,2.0,66.0,4.7,0.3,10.179919975086651,27.669014736482136,PBS,7.4,10.162572423767793,NaCl,141.7629607573861,none,0.0,none,0.0,none,0.0,0.85,0.9,1.014766301431915,1.0147663014319148,1.0147661974640447,0.9410438541828425,0.7829595164166783,0.0
245.0_cb0_s13,BSA,Other,2.0,66.0,4.7,0.3,20.046930953323514,28.202715692683633,PBS,7.4,9.881685722232834,NaCl,141.5318726672761,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0726433251164924,1.072643325116014,1.0726428869594682,1.0332008341845245,0.8626504089227074,0.0
247.0_cb0_s14,BSA,Other,2.0,66.0,4.7,0.3,5.130547880715433,27.51155211289802,Acetate,5.0,20.272781188517985,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.977891476989584,0.9465417219949083,0.8941500041656061,0.8171074252402395,0.6165794711298991,0.0
248.0_cb0_s15,BSA,Other,2.0,66.0,4.7,0.3,9.836355863353305,28.650813001627004,Acetate,5.0,19.597593047400117,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0204127877028057,1.0204127877028055,1.020412709626476,0.9571420778658996,0.8076734502631148,0.0
249.0_cb0_s16,BSA,Other,2.0,66.0,4.7,0.3,19.995101290861236,27.006510095682792,Acetate,5.0,20.03032182327749,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1562893347055012,1.1562893347054086,1.15628907280028,1.1191215696249839,0.9786561337672572,0.0
251.0_cb0_s17,BSA,Other,2.0,66.0,4.7,0.3,5.041293145427562,27.189951495957814,Histidine,6.0,14.753333881330072,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9562401450991732,0.9219325004536935,0.8673783423741372,0.7911815966833412,0.6066715480303233,0.0
252.0_cb0_s18,BSA,Other,2.0,66.0,4.7,0.3,9.710383131700535,26.725894924092895,Histidine,6.0,14.784466733624269,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0442453395350624,1.0442453395350624,1.04424533610908,0.9889677959262894,0.8277328848835431,0.0
253.0_cb0_s19,BSA,Other,2.0,66.0,4.7,0.3,19.992393516838924,26.948608849449204,Histidine,6.0,14.994446059202284,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0929564075094464,1.09295640750899,1.092955945420784,1.05197478335002,0.8823202222134349,0.0
254.0_cb0_s20,BSA,Other,2.0,66.0,4.7,0.3,19.956495940617256,27.720941447154416,Histidine,6.0,30.41408639502667,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.120214486188548,1.120214486188548,1.1202144639868488,1.0649452290372854,0.9044834192198532,0.0
243.0_cb0_s21,BSA,Other,2.0,66.0,4.7,0.3,5.002451017425894,27.773899060185,PBS,7.4,10.290228721559009,NaCl,142.68595831303858,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9661757429559447,0.9314932881903789,0.8751263993418124,0.79494108255146,0.5989232751074876,0.0
244.0_cb0_s22,BSA,Other,2.0,66.0,4.7,0.3,9.83834034292897,27.038152986800576,PBS,7.4,9.880121470911195,NaCl,134.05309197193256,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0965333706925078,1.0965333706925073,1.0965332482474832,1.0134104241057287,0.8090052847552598,0.0
245.0_cb0_s23,BSA,Other,2.0,66.0,4.7,0.3,20.380169535274423,27.182702989385678,PBS,7.4,9.820317065730329,NaCl,141.37737368021823,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0826502462585794,1.0826502462581136,1.0826498634247144,1.0481652681879168,0.8787547331484491,0.0
247.0_cb0_s24,BSA,Other,2.0,66.0,4.7,0.3,5.135387237416541,27.43700308511106,Acetate,5.0,20.495126524789384,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9375796562266747,0.9036685008070644,0.8496734366673002,0.7746332671273874,0.5984474346146744,0.0
248.0_cb0_s25,BSA,Other,2.0,66.0,4.7,0.3,10.124569986469501,26.912808763839575,Acetate,5.0,19.94304820599148,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,0.9807322146394685,0.9807322146394681,0.9807321332995669,0.9185751362918039,0.7794910588144092,0.0
249.0_cb0_s26,BSA,Other,2.0,66.0,4.7,0.3,20.511070728759403,27.68277270658878,Acetate,5.0,19.70060538537738,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2043307726912522,1.2043307726907138,1.2043300640788113,1.1488887455631884,0.9603467144798075,0.0
251.0_cb0_s27,BSA,Other,2.0,66.0,4.7,0.3,5.175534084244321,27.363069718336508,Histidine,6.0,15.291471285286308,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0283706243946953,0.9953507154844283,0.9408591070603924,0.8612289262686177,0.6502784510093251,0.0
252.0_cb0_s28,BSA,Other,2.0,66.0,4.7,0.3,9.648252102715377,26.849207818033825,Histidine,6.0,14.38823034667197,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0567378592968322,1.0567378592968322,1.0567378577715778,1.0079550433578448,0.8566672375425899,0.0
253.0_cb0_s29,BSA,Other,2.0,66.0,4.7,0.3,19.447959416714042,26.563139658354665,Histidine,6.0,14.983335690331014,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.0911097377029888,1.0911097377023258,1.091109248747763,1.0572403609020629,0.9039512679188116,0.0
254.0_cb0_s30,BSA,Other,2.0,66.0,4.7,0.3,20.267869019532014,27.701629035353267,Histidine,6.0,29.436072128203584,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1430198330529715,1.1430198330529715,1.1430198039288688,1.0656202094177043,0.8681576113535278,0.0
57.0_cb1_s1,BSA,Other,2.0,66.0,4.7,0.3,83.83671721575962,27.208358309895157,PBS,7.4,9.841425433547531,NaCl,139.70031499212723,none,0.0,tween-20,0.21348634347425155,none,0.0,0.85,0.9,2.205468164961838,2.1849188823158023,1.781978521999355,1.5693441229661458,1.4174734801832654,1.0
85.0_cb1_s2,BSA,Other,2.0,66.0,4.7,0.3,65.27817388395448,27.438219572670043,PBS,7.4,9.955806080093355,NaCl,141.7196667601216,Trehalose,1.015150154200946,none,0.0,none,0.0,0.85,0.9,4.825387699716946,4.684331710474702,4.684331710474702,4.684331710474702,4.163647413525237,1.0
89.0_cb1_s3,BSA,Other,2.0,66.0,4.7,0.3,68.83161151837567,28.40473224242571,PBS,7.4,9.950192792088725,NaCl,141.61435949655615,Trehalose,0.4689008514403458,none,0.0,none,0.0,0.85,0.9,2.2118064220185065,2.0578921132819668,1.9022989535635726,1.7509849508237274,1.4628826846917793,1.0
122.0_cb1_s4,BSA,Other,2.0,66.0,4.7,0.3,66.26857199934473,27.084007090093635,Acetate,6.0,19.43109851616093,NaCl,138.18959592412094,none,0.0,none,0.0,none,0.0,0.85,0.9,1.6052098018455823,1.583654482761501,1.541172686588624,1.5260075617594426,1.5198697541951143,1.0
146.0_cb1_s5,BSA,Other,2.0,66.0,4.7,0.3,63.097484067635996,27.026293689269455,Acetate,6.0,20.60924963090786,NaCl,141.50894812231704,Sucrose,0.0979255076913471,none,0.0,none,0.0,0.85,0.9,1.7802987571715003,1.7802987571704705,1.7802982041187785,1.7175020772352476,1.3546925770859992,1.0
246.0_cb1_s6,BSA,Other,2.0,66.0,4.7,0.3,24.30071621309043,27.809633080179815,PBS,7.4,9.869871486175635,NaCl,138.63604892545885,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1931479363319641,1.1931479363319046,1.193147744779671,1.1506447828760653,0.95953613765562,1.0
250.0_cb1_s7,BSA,Other,2.0,66.0,4.7,0.3,24.974880945275434,27.368578574223474,Acetate,5.0,19.63697453518336,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.3161861885970758,1.3161861885811246,1.3161845194357187,1.276574113292238,1.05723446057811,1.0
255.0_cb1_s8,BSA,Other,2.0,66.0,4.7,0.3,25.375693561685896,26.581827095383247,Histidine,6.0,15.16300805771398,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1829244851411456,1.1354175577656256,1.0551805622737023,0.9389677253687048,0.6717509690989355,1.0
256.0_cb1_s9,BSA,Other,2.0,66.0,4.7,0.3,25.02404247333069,27.642847375946815,Histidine,6.0,29.457410024937356,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.313362549923489,1.313362549923489,1.3133624189245596,1.2231053354645236,1.0275214529531298,1.0
117.0_cb1_s10,BSA,Other,2.0,66.0,4.7,0.3,72.06825408669563,27.026772649093825,PBS,7.4,9.923088891154034,NaCl,142.81761986580042,none,0.0,none,0.0,none,0.0,0.85,0.9,1.7032834669702943,1.6081538318613713,1.4932751629847871,1.3859120409117855,1.2808178026751855,1.0
57.0_cb1_s11,BSA,Other,2.0,66.0,4.7,0.3,78.8970701297887,27.06170760949124,PBS,7.4,10.115414425436109,NaCl,139.43147291907962,none,0.0,tween-20,0.2196181960078989,none,0.0,0.85,0.9,2.201232901583619,2.1875126687497453,1.8672816636157534,1.6758112423726017,1.515298341670327,1.0
85.0_cb1_s12,BSA,Other,2.0,66.0,4.7,0.3,65.43888346069775,27.273467668632644,PBS,7.4,9.9024787551855,NaCl,138.78883707410506,Trehalose,1.007889042847566,none,0.0,none,0.0,0.85,0.9,4.814215149560093,4.814215149560093,4.814215149560093,4.814215149560093,4.350677306057499,1.0
89.0_cb1_s13,BSA,Other,2.0,66.0,4.7,0.3,68.60962665569969,27.275558544838148,PBS,7.4,9.59237509296443,NaCl,137.17735832943126,Trehalose,0.44856421929603907,none,0.0,none,0.0,0.85,0.9,2.461081138240683,2.3125048493153852,2.154687618474937,1.9935118906501783,1.6630997261417213,1.0
122.0_cb1_s14,BSA,Other,2.0,66.0,4.7,0.3,67.0948153671622,26.283875580045663,Acetate,6.0,20.094245823243426,NaCl,142.15842254288353,none,0.0,none,0.0,none,0.0,0.85,0.9,1.4545933570733849,1.4586691490406813,1.4665693390956893,1.4694574206854032,1.470699543809696,1.0
146.0_cb1_s15,BSA,Other,2.0,66.0,4.7,0.3,65.86107300083353,27.60002644028217,Acetate,6.0,20.099288234520138,NaCl,138.7137894812873,Sucrose,0.09830031126107042,none,0.0,none,0.0,0.85,0.9,1.7583822436560341,1.7583822436546854,1.7583816272688755,1.694281199807698,1.3249138599250077,1.0
246.0_cb1_s16,BSA,Other,2.0,66.0,4.7,0.3,25.166831052643474,28.070646969341848,PBS,7.4,9.89799672022905,NaCl,139.24435018117856,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2298922221033466,1.229892222103047,1.2298916990539617,1.1731543077560644,0.9531202718215316,1.0
250.0_cb1_s17,BSA,Other,2.0,66.0,4.7,0.3,25.43480296005283,28.24560082234272,Acetate,5.0,20.16537396128948,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.300654117969336,1.3006541179634792,1.3006530399918301,1.260342492446622,1.0525068000077777,1.0
255.0_cb1_s18,BSA,Other,2.0,66.0,4.7,0.3,25.32718282817703,27.46942843099925,Histidine,6.0,15.083990587895945,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2643952729375783,1.2090351749549084,1.1171877337196392,0.9857295333473483,0.680297779514327,1.0
256.0_cb1_s19,BSA,Other,2.0,66.0,4.7,0.3,25.24050461586836,27.623136213353522,Histidine,6.0,29.525715326732815,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2947553649770582,1.2947553649770582,1.294755313188269,1.234548611724811,1.088233442797493,1.0
